,Tweet,Tweet tok,True label,Pred label
204,@USER @USER What a decade to be alive! Great designing decisions lead this game to the top! Like for a example make food poisoning worse and more common because of the filth on the floor. How players should overcome this without doormats or cleaning robots you ask? Don't build any floors!,"['@USER', '@USER', 'What', 'a', 'decade', 'to', 'be', 'alive', '!', 'Great', 'designing', 'decisions', 'lead', 'this', 'game', 'to', 'the', 'top', '!', 'Like', 'for', 'a', 'example', 'make', 'food', 'poisoning', 'worse', 'and', 'more', 'common', 'because', 'of', 'the', 'filth', 'on', 'the', 'floor', '.', 'How', 'players', 'should', 'overcome', 'this', 'without', 'doormats', 'or', 'cleaning', 'robots', 'you', 'ask', '?', ""Don't"", 'build', 'any', 'floors', '!']",0,0
205,"@USER The most insidious and far reaching scam is Agenda 21. Everything... Climate Change, local land use laws, fire storms, water sabotage, food poison, vax, energy, total Newsspeak w Google..hold Agenda 21 as the centerpiece gold standard.","['@USER', 'The', 'most', 'insidious', 'and', 'far', 'reaching', 'scam', 'is', 'Agenda', '21', '.', 'Everything', '.', '.', '.', 'Climate', 'Change', ',', 'local', 'land', 'use', 'laws', ',', 'fire', 'storms', ',', 'water', 'sabotage', ',', 'food', 'poison', ',', 'vax', ',', 'energy', ',', 'total', 'Newsspeak', 'w', 'Google', '.', '.', 'hold', 'Agenda', '21', 'as', 'the', 'centerpiece', 'gold', 'standard', '.']",0,0
206,@USER @USER I did make plans....the people in Bali were much nicer to her than me... but then I got horrendous food poisoning and needed her to look after me whilst I sobbed.  Etc. (PS she can walk mostly).,"['@USER', '@USER', 'I', 'did', 'make', 'plans', '.', '.', '.', '.', 'the', 'people', 'in', 'Bali', 'were', 'much', 'nicer', 'to', 'her', 'than', 'me', '.', '.', '.', 'but', 'then', 'I', 'got', 'horrendous', 'food', 'poisoning', 'and', 'needed', 'her', 'to', 'look', 'after', 'me', 'whilst', 'I', 'sobbed', '.', 'Etc', '.', '(', 'PS', 'she', 'can', 'walk', 'mostly', ')', '.']",1,1
207,How to lose weight in 2020:  Get food poisoning from bad shellfish and let your bowels do the work for you.  #sosimdyingplzsendhelpandfluids,"['How', 'to', 'lose', 'weight', 'in', '2020', ':', 'Get', 'food', 'poisoning', 'from', 'bad', 'shellfish', 'and', 'let', 'your', 'bowels', 'do', 'the', 'work', 'for', 'you', '.', '#sosimdyingplzsendhelpandfluids']",1,1
208,"For respiratory and digestive disorder treatment in #Ayurveda- Yashtimadhu (#Mulethi) has been used conventionally.  It helps to overcome chronic acidity, ulcers and chronic bronchial conditions. #digestive #bloating  #ibs #ibd #stomachache #gas #constipation #acidreflux","['For', 'respiratory', 'and', 'digestive', 'disorder', 'treatment', 'in', '#Ayurveda-', 'Yashtimadhu', '(', '#Mulethi', ')', 'has', 'been', 'used', 'conventionally', '.', 'It', 'helps', 'to', 'overcome', 'chronic', 'acidity', ',', 'ulcers', 'and', 'chronic', 'bronchial', 'conditions', '.', '#digestive', '#bloating', '#ibs', '#ibd', '#stomachache', '#gas', '#constipation', '#acidreflux']",0,0
209,"@USER Millions of people would rather have food poisoning vs you as our POTUS. Most don't believe a word you say,  and the world knows you have rapidly advancing dementia. You should really resign.","['@USER', 'Millions', 'of', 'people', 'would', 'rather', 'have', 'food', 'poisoning', 'vs', 'you', 'as', 'our', 'POTUS', '.', 'Most', ""don't"", 'believe', 'a', 'word', 'you', 'say', ',', 'and', 'the', 'world', 'knows', 'you', 'have', 'rapidly', 'advancing', 'dementia', '.', 'You', 'should', 'really', 'resign', '.']",0,0
210,"Has to be cleansed in chlorine cos of massive antibiotic injections to prevent disease. US has 48 mn food poisoning cases a year, 148,000 hospitalisations, 3000 deaths. Price to pay for Johnson hate of working w EU on hi food standards","['Has', 'to', 'be', 'cleansed', 'in', 'chlorine', 'cos', 'of', 'massive', 'antibiotic', 'injections', 'to', 'prevent', 'disease', '.', 'US', 'has', '48', 'mn', 'food', 'poisoning', 'cases', 'a', 'year', ',', '148', ',', '000', 'hospitalisations', ',', '3000', 'deaths', '.', 'Price', 'to', 'pay', 'for', 'Johnson', 'hate', 'of', 'working', 'w', 'EU', 'on', 'hi', 'food', 'standards']",0,0
211,"Hy-Vee - Omaha, Nebraska - On Saturday, February 29th, I ordered the sesame chicken with lo mein and a crab Rangoon from their Chinese food section around 5pm. Withi... Food Poisoning  HTTPURL","['Hy-Vee', '-', 'Omaha', ',', 'Nebraska', '-', 'On', 'Saturday', ',', 'February', '29th', ',', 'I', 'ordered', 'the', 'sesame', 'chicken', 'with', 'lo', 'mein', 'and', 'a', 'crab', 'Rangoon', 'from', 'their', 'Chinese', 'food', 'section', 'around', '5pm', '.', 'Withi', '.', '.', '.', 'Food', 'Poisoning', 'HTTPURL']",1,1
212,"@USER I can ...... Food poisoning is way down, oh wait, no it isn't.... Meat is safer and less contaminated, err, no, not that either  Beef doesn't turn out to be horse???  OK, the FSA is chuffing useless and an expensive folly","['@USER', 'I', 'can', '.', '.', '.', '.', '.', '.', 'Food', 'poisoning', 'is', 'way', 'down', ',', 'oh', 'wait', ',', 'no', 'it', ""isn't"", '.', '.', '.', '.', 'Meat', 'is', 'safer', 'and', 'less', 'contaminated', ',', 'err', ',', 'no', ',', 'not', 'that', 'either', 'Beef', ""doesn't"", 'turn', 'out', 'to', 'be', 'horse', '?', '?', '?', 'OK', ',', 'the', 'FSA', 'is', 'chuffing', 'useless', 'and', 'an', 'expensive', 'folly']",0,0
213,"McDonald's - Fort Myers, Florida - I ate an Artisan Grilled Chicken Sandwich at around 10:00 pm  on february 3 , it was the last meal i at that night... Food Poisoning  HTTPURL","[""McDonald's"", '-', 'Fort', 'Myers', ',', 'Florida', '-', 'I', 'ate', 'an', 'Artisan', 'Grilled', 'Chicken', 'Sandwich', 'at', 'around', '10', ':', '00', 'pm', 'on', 'february', '3', ',', 'it', 'was', 'the', 'last', 'meal', 'i', 'at', 'that', 'night', '.', '.', '.', 'Food', 'Poisoning', 'HTTPURL']",1,1
214,"When I went Quran school this kid ate a rotten tuna sandwich he found there and got food poisoning,complained to his school that the Quran teacher poisoned him and then our teacher got put into police custody and they interviewed all the kids to see if they should let him out","['When', 'I', 'went', 'Quran', 'school', 'this', 'kid', 'ate', 'a', 'rotten', 'tuna', 'sandwich', 'he', 'found', 'there', 'and', 'got', 'food', 'poisoning', ',', 'complained', 'to', 'his', 'school', 'that', 'the', 'Quran', 'teacher', 'poisoned', 'him', 'and', 'then', 'our', 'teacher', 'got', 'put', 'into', 'police', 'custody', 'and', 'they', 'interviewed', 'all', 'the', 'kids', 'to', 'see', 'if', 'they', 'should', 'let', 'him', 'out']",1,1
215,"Did the late Stuart Scott know MJ's ""flu game"" was actually food poisoning from the get? We listened back to his highlight from that night.  For Today's Full Replay:  HTTPURL  HTTPURL","['Did', 'the', 'late', 'Stuart', 'Scott', 'know', ""MJ's"", '""', 'flu', 'game', '""', 'was', 'actually', 'food', 'poisoning', 'from', 'the', 'get', '?', 'We', 'listened', 'back', 'to', 'his', 'highlight', 'from', 'that', 'night', '.', 'For', ""Today's"", 'Full', 'Replay', ':', 'HTTPURL', 'HTTPURL']",0,0
216,Ok so a recipe said not to cook the rice before putting it in a slow cooker which I didn't do and put it in with liquid for 4 hours and the rice is hard. Is it undercooked of overcooked? Will I get food poisoning? HELP [EMOJI_weary_face],"['Ok', 'so', 'a', 'recipe', 'said', 'not', 'to', 'cook', 'the', 'rice', 'before', 'putting', 'it', 'in', 'a', 'slow', 'cooker', 'which', 'I', ""didn't"", 'do', 'and', 'put', 'it', 'in', 'with', 'liquid', 'for', '4', 'hours', 'and', 'the', 'rice', 'is', 'hard', '.', 'Is', 'it', 'undercooked', 'of', 'overcooked', '?', 'Will', 'I', 'get', 'food', 'poisoning', '?', 'HELP', '😩']",0,0
217,"They say if you drink the water in the Chaz zone of Seattle, you get the runs worse than Montezuma's revenge [EMOJI_toilet]","['They', 'say', 'if', 'you', 'drink', 'the', 'water', 'in', 'the', 'Chaz', 'zone', 'of', 'Seattle', ',', 'you', 'get', 'the', 'runs', 'worse', 'than', ""Montezuma's"", 'revenge', '🚽']",0,0
218,"Is it sad that the only reason I got home today from work is that I got food poisoning.  Lmao I had an appointment with my CFO and was like ""Nah dude I can't my stomach could explode any minute and the walls of this office are too thin."" Thanks random gas station hot dog. [EMOJI_nauseated_face][EMOJI_OK_hand]","['Is', 'it', 'sad', 'that', 'the', 'only', 'reason', 'I', 'got', 'home', 'today', 'from', 'work', 'is', 'that', 'I', 'got', 'food', 'poisoning', '.', 'Lmao', 'I', 'had', 'an', 'appointment', 'with', 'my', 'CFO', 'and', 'was', 'like', '""', 'Nah', 'dude', 'I', ""can't"", 'my', 'stomach', 'could', 'explode', 'any', 'minute', 'and', 'the', 'walls', 'of', 'this', 'office', 'are', 'too', 'thin', '.', '""', 'Thanks', 'random', 'gas', 'station', 'hot', 'dog', '.', '🤢', '👌']",1,1
219,"@USER I got food poisoning from sushi zushi [EMOJI_nauseated_face] tell him to just try it, adult palate changes every 5 yrs or so. Give him time...You'll be lucky if Leo likes it, my daughter always wants to try it and one time she threw up in a restaurant trying to eat it. Give him a Cali roll tho","['@USER', 'I', 'got', 'food', 'poisoning', 'from', 'sushi', 'zushi', '🤢', 'tell', 'him', 'to', 'just', 'try', 'it', ',', 'adult', 'palate', 'changes', 'every', '5', 'yrs', 'or', 'so', '.', 'Give', 'him', 'time', '.', '.', '.', ""You'll"", 'be', 'lucky', 'if', 'Leo', 'likes', 'it', ',', 'my', 'daughter', 'always', 'wants', 'to', 'try', 'it', 'and', 'one', 'time', 'she', 'threw', 'up', 'in', 'a', 'restaurant', 'trying', 'to', 'eat', 'it', '.', 'Give', 'him', 'a', 'Cali', 'roll', 'tho']",1,1
220,"@USER Generally food poisoning is not all or nothing. You probably won't die, but you will likely get sick. Without knowing the exact food, environment and various physiological characteristics of your person, it is hard to say how sick.","['@USER', 'Generally', 'food', 'poisoning', 'is', 'not', 'all', 'or', 'nothing', '.', 'You', 'probably', ""won't"", 'die', ',', 'but', 'you', 'will', 'likely', 'get', 'sick', '.', 'Without', 'knowing', 'the', 'exact', 'food', ',', 'environment', 'and', 'various', 'physiological', 'characteristics', 'of', 'your', 'person', ',', 'it', 'is', 'hard', 'to', 'say', 'how', 'sick', '.']",0,0
221,@USER It's why i won't use those types of services. Mistakes happen in kitchens but this is kind of reckless. And then who would you hold liable if you got food poisoning or worse?,"['@USER', ""It's"", 'why', 'i', ""won't"", 'use', 'those', 'types', 'of', 'services', '.', 'Mistakes', 'happen', 'in', 'kitchens', 'but', 'this', 'is', 'kind', 'of', 'reckless', '.', 'And', 'then', 'who', 'would', 'you', 'hold', 'liable', 'if', 'you', 'got', 'food', 'poisoning', 'or', 'worse', '?']",0,0
222,"Pretty sure I just experienced the joy of a perfect storm of heat exhaustion and food poisoning. Went to clean out my car, got dizzy, gray tunnel vision and began to drip with sweat. Sat in my car with the AC. Good thing I had a garbage bag with me or my car would be a mess.[EMOJI_nauseated_face][EMOJI_face_vomiting]","['Pretty', 'sure', 'I', 'just', 'experienced', 'the', 'joy', 'of', 'a', 'perfect', 'storm', 'of', 'heat', 'exhaustion', 'and', 'food', 'poisoning', '.', 'Went', 'to', 'clean', 'out', 'my', 'car', ',', 'got', 'dizzy', ',', 'gray', 'tunnel', 'vision', 'and', 'began', 'to', 'drip', 'with', 'sweat', '.', 'Sat', 'in', 'my', 'car', 'with', 'the', 'AC', '.', 'Good', 'thing', 'I', 'had', 'a', 'garbage', 'bag', 'with', 'me', 'or', 'my', 'car', 'would', 'be', 'a', 'mess', '.', '🤢', '🤮']",1,1
223,I got pretty bad food poisoning so I might be MIA for a while. HTTPURL,"['I', 'got', 'pretty', 'bad', 'food', 'poisoning', 'so', 'I', 'might', 'be', 'MIA', 'for', 'a', 'while', '.', 'HTTPURL']",1,1
224,Please tell me I'm not the only one who's always paranoid when eating chicken. I'll inspect it so many times before I eat it because I have such a bad fear of getting food poisoning[EMOJI_loudly_crying_face],"['Please', 'tell', 'me', ""I'm"", 'not', 'the', 'only', 'one', ""who's"", 'always', 'paranoid', 'when', 'eating', 'chicken', '.', ""I'll"", 'inspect', 'it', 'so', 'many', 'times', 'before', 'I', 'eat', 'it', 'because', 'I', 'have', 'such', 'a', 'bad', 'fear', 'of', 'getting', 'food', 'poisoning', '😭']",0,0
225,@USER @USER They were great till I woke up in the middle of the night with food poisoning and having to miss work....,"['@USER', '@USER', 'They', 'were', 'great', 'till', 'I', 'woke', 'up', 'in', 'the', 'middle', 'of', 'the', 'night', 'with', 'food', 'poisoning', 'and', 'having', 'to', 'miss', 'work', '.', '.', '.', '.']",1,1
226,I'm with @USER @USER must #SaveFoodStandards in the Agriculture Bill because I dont want us to have the same high rate of food poison as counties with lower standards i want healthy food for my self and my family.,"[""I'm"", 'with', '@USER', '@USER', 'must', '#SaveFoodStandards', 'in', 'the', 'Agriculture', 'Bill', 'because', 'I', 'dont', 'want', 'us', 'to', 'have', 'the', 'same', 'high', 'rate', 'of', 'food', 'poison', 'as', 'counties', 'with', 'lower', 'standards', 'i', 'want', 'healthy', 'food', 'for', 'my', 'self', 'and', 'my', 'family', '.']",0,0
227,Cooking tonight for some of my favorite people ever!.. I hope it all tastes good!![EMOJI_face_savoring_food].. I think they'd be upset if I accidentally gave them food poisoning [EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy]  HTTPURL,"['Cooking', 'tonight', 'for', 'some', 'of', 'my', 'favorite', 'people', 'ever', '!', '.', '.', 'I', 'hope', 'it', 'all', 'tastes', 'good', '!', '!', '😋', '.', '.', 'I', 'think', ""they'd"", 'be', 'upset', 'if', 'I', 'accidentally', 'gave', 'them', 'food', 'poisoning', '😂', '😂', '😂', '😂', 'HTTPURL']",0,0
228,@USER Just came back from a short vacation at the beach and while I was there I got sun burned and food poisoning. [EMOJI_face_with_head-bandage] Lucky me loll (not really) but listening to your ep is making me feel better. I can't wait to attend all of your shows and meet you! [EMOJI_grinning_squinting_face] #YOUep,"['@USER', 'Just', 'came', 'back', 'from', 'a', 'short', 'vacation', 'at', 'the', 'beach', 'and', 'while', 'I', 'was', 'there', 'I', 'got', 'sun', 'burned', 'and', 'food', 'poisoning', '.', ':face_with_head:-bandage', 'Lucky', 'me', 'loll', '(', 'not', 'really', ')', 'but', 'listening', 'to', 'your', 'ep', 'is', 'making', 'me', 'feel', 'better', '.', 'I', ""can't"", 'wait', 'to', 'attend', 'all', 'of', 'your', 'shows', 'and', 'meet', 'you', '!', '😆', '#YOUep']",1,1
229,"@USER ""No, no, I ate that moldy bread and got food poisoning because I was being brave and didn't want you to hide from rotting food.""","['@USER', '""', 'No', ',', 'no', ',', 'I', 'ate', 'that', 'moldy', 'bread', 'and', 'got', 'food', 'poisoning', 'because', 'I', 'was', 'being', 'brave', 'and', ""didn't"", 'want', 'you', 'to', 'hide', 'from', 'rotting', 'food', '.', '""']",1,1
230,"@USER @USER @USER @USER The chlorination is not the issue, it is what it is trying to fix ...and doesn't. The standards chickens are raised in in the US result in 7 times the cases of food poisoning we have under current UK regulations. Wake up ffs!","['@USER', '@USER', '@USER', '@USER', 'The', 'chlorination', 'is', 'not', 'the', 'issue', ',', 'it', 'is', 'what', 'it', 'is', 'trying', 'to', 'fix', '.', '.', '.', 'and', ""doesn't"", '.', 'The', 'standards', 'chickens', 'are', 'raised', 'in', 'in', 'the', 'US', 'result', 'in', '7', 'times', 'the', 'cases', 'of', 'food', 'poisoning', 'we', 'have', 'under', 'current', 'UK', 'regulations', '.', 'Wake', 'up', 'ffs', '!']",0,0
231,@USER @USER getting Covid before the next debate is the equivalent of getting food poisoning before that final you know you're dumb ass is gonna fail. He's about as sick as the bottom of my boot.,"['@USER', '@USER', 'getting', 'Covid', 'before', 'the', 'next', 'debate', 'is', 'the', 'equivalent', 'of', 'getting', 'food', 'poisoning', 'before', 'that', 'final', 'you', 'know', ""you're"", 'dumb', 'ass', 'is', 'gonna', 'fail', '.', ""He's"", 'about', 'as', 'sick', 'as', 'the', 'bottom', 'of', 'my', 'boot', '.']",0,0
232,@USER @USER You should take something for the diarrhea of your mind and your mouth.,"['@USER', '@USER', 'You', 'should', 'take', 'something', 'for', 'the', 'diarrhea', 'of', 'your', 'mind', 'and', 'your', 'mouth', '.']",0,0
233,@USER boxes of fruit snacks thrown away because of this stuff growing on them.. the grocery store didn't take them back or refund me my money.. please explain why my favorite snacks got me sick to my stomach these last few days HTTPURL,"['@USER', 'boxes', 'of', 'fruit', 'snacks', 'thrown', 'away', 'because', 'of', 'this', 'stuff', 'growing', 'on', 'them', '.', '.', 'the', 'grocery', 'store', ""didn't"", 'take', 'them', 'back', 'or', 'refund', 'me', 'my', 'money', '.', '.', 'please', 'explain', 'why', 'my', 'favorite', 'snacks', 'got', 'me', 'sick', 'to', 'my', 'stomach', 'these', 'last', 'few', 'days', 'HTTPURL']",1,1
234,my stomach has been going OFF today.. this is what happens when you eat a big ass bowl of macaroni after being cheese and dairy free for months.,"['my', 'stomach', 'has', 'been', 'going', 'OFF', 'today', '.', '.', 'this', 'is', 'what', 'happens', 'when', 'you', 'eat', 'a', 'big', 'ass', 'bowl', 'of', 'macaroni', 'after', 'being', 'cheese', 'and', 'dairy', 'free', 'for', 'months', '.']",0,0
235,"Domino's Pizza - Walla Walla, Washington - Eating apizza. After eating the pizza, severe stomach pain & diarrhea several times. I was the only one eating this... Food Poisoning HTTPURL HTTPURL","[""Domino's"", 'Pizza', '-', 'Walla', 'Walla', ',', 'Washington', '-', 'Eating', 'apizza', '.', 'After', 'eating', 'the', 'pizza', ',', 'severe', 'stomach', 'pain', '&', 'diarrhea', 'several', 'times', '.', 'I', 'was', 'the', 'only', 'one', 'eating', 'this', '.', '.', '.', 'Food', 'Poisoning', 'HTTPURL', 'HTTPURL']",1,1
236,"Burger King - Abu Dhabi, Abu Dhabi - Food poisoning amoeba thru talabat. same night, stomach pain, loose stool , headaches Food Poisoning HTTPURL","['Burger', 'King', '-', 'Abu', 'Dhabi', ',', 'Abu', 'Dhabi', '-', 'Food', 'poisoning', 'amoeba', 'thru', 'talabat', '.', 'same', 'night', ',', 'stomach', 'pain', ',', 'loose', 'stool', ',', 'headaches', 'Food', 'Poisoning', 'HTTPURL']",1,1
237,"@USER Oh God [EMOJI_rolling_on_the_floor_laughing][EMOJI_rolling_on_the_floor_laughing][EMOJI_rolling_on_the_floor_laughing] I suppose he could make himself very popular with high street retail chains by giving food poisoning to a bunch of Amazon workers, but it's not a great business strategy for him in the long term! [EMOJI_rolling_on_the_floor_laughing]","['@USER', 'Oh', 'God', '🤣', '🤣', '🤣', 'I', 'suppose', 'he', 'could', 'make', 'himself', 'very', 'popular', 'with', 'high', 'street', 'retail', 'chains', 'by', 'giving', 'food', 'poisoning', 'to', 'a', 'bunch', 'of', 'Amazon', 'workers', ',', 'but', ""it's"", 'not', 'a', 'great', 'business', 'strategy', 'for', 'him', 'in', 'the', 'long', 'term', '!', '🤣']",0,0
238,i'm being so deadass my job won't let me go back to work bc of food poisoning and i'm not dropping $150 for them to tell me “yup sounds like a tummy ache”,"[""i'm"", 'being', 'so', 'deadass', 'my', 'job', ""won't"", 'let', 'me', 'go', 'back', 'to', 'work', 'bc', 'of', 'food', 'poisoning', 'and', ""i'm"", 'not', 'dropping', '$150', 'for', 'them', 'to', 'tell', 'me', '“yup', 'sounds', 'like', 'a', 'tummy', 'ache”']",1,1
239,"@USER @USER That's like me poisoning someone's drink without their knowledge and my defense in court being “YOUR HONOR NO ONE FORCED HER TO DRINK THE WINE, AND SHE WAS PERFECTLY CAPABLE OF CALLING 911 AND GETTING HER STOMACH PUMPED”    Get the fuck out of here [EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy][EMOJI_face_with_tears_of_joy]","['@USER', '@USER', ""That's"", 'like', 'me', 'poisoning', ""someone's"", 'drink', 'without', 'their', 'knowledge', 'and', 'my', 'defense', 'in', 'court', 'being', '“YOUR', 'HONOR', 'NO', 'ONE', 'FORCED', 'HER', 'TO', 'DRINK', 'THE', 'WINE', ',', 'AND', 'SHE', 'WAS', 'PERFECTLY', 'CAPABLE', 'OF', 'CALLING', '911', 'AND', 'GETTING', 'HER', 'STOMACH', 'PUMPED”', 'Get', 'the', 'fuck', 'out', 'of', 'here', '😂', '😂', '😂']",0,0
240,"@USER @USER YOU know this! You're an adult! a kid doesn't. They will ""try it"" by finding a way to buy a bottle with their friends, then binge drinking til they vomit or get poisoned haha. It's your life obv do what you want with your kids, but ""banning"" rarely gives the results you hope for","['@USER', '@USER', 'YOU', 'know', 'this', '!', ""You're"", 'an', 'adult', '!', 'a', 'kid', ""doesn't"", '.', 'They', 'will', '""', 'try', 'it', '""', 'by', 'finding', 'a', 'way', 'to', 'buy', 'a', 'bottle', 'with', 'their', 'friends', ',', 'then', 'binge', 'drinking', 'til', 'they', 'vomit', 'or', 'get', 'poisoned', 'haha', '.', ""It's"", 'your', 'life', 'obv', 'do', 'what', 'you', 'want', 'with', 'your', 'kids', ',', 'but', '""', 'banning', '""', 'rarely', 'gives', 'the', 'results', 'you', 'hope', 'for']",0,0
241,"@USER According to a google search, it could be food poisoning or just dehydration. I'd just drink plenty of water and probably take an inventory of what you ate recently.","['@USER', 'According', 'to', 'a', 'google', 'search', ',', 'it', 'could', 'be', 'food', 'poisoning', 'or', 'just', 'dehydration', '.', ""I'd"", 'just', 'drink', 'plenty', 'of', 'water', 'and', 'probably', 'take', 'an', 'inventory', 'of', 'what', 'you', 'ate', 'recently', '.']",0,0
242,shit makes me sick to my stomach [EMOJI_nauseated_face],"['shit', 'makes', 'me', 'sick', 'to', 'my', 'stomach', '🤢']",0,0
243,"Heh, I'm so glad your vomit got us out of that dungeon. It's just smooth sailing from here.","['Heh', ',', ""I'm"", 'so', 'glad', 'your', 'vomit', 'got', 'us', 'out', 'of', 'that', 'dungeon', '.', ""It's"", 'just', 'smooth', 'sailing', 'from', 'here', '.']",0,0
244,i used to daydream about swimming up to a BIG ship like they ones that probably go across the ocean or whatever and like diving to touch the bottom. butterflies in my stomach thinking about it still. it'd be like touching god a little bit if you know what i'm saying,"['i', 'used', 'to', 'daydream', 'about', 'swimming', 'up', 'to', 'a', 'BIG', 'ship', 'like', 'they', 'ones', 'that', 'probably', 'go', 'across', 'the', 'ocean', 'or', 'whatever', 'and', 'like', 'diving', 'to', 'touch', 'the', 'bottom', '.', 'butterflies', 'in', 'my', 'stomach', 'thinking', 'about', 'it', 'still', '.', ""it'd"", 'be', 'like', 'touching', 'god', 'a', 'little', 'bit', 'if', 'you', 'know', 'what', ""i'm"", 'saying']",0,0
245,Anybody who lectures about the virtues of eating bugs should be force-fed live roaches 'til they puke,"['Anybody', 'who', 'lectures', 'about', 'the', 'virtues', 'of', 'eating', 'bugs', 'should', 'be', 'force-fed', 'live', 'roaches', ""'til"", 'they', 'puke']",0,0
246,I feel sick to my stomach having studied for six hours straight,"['I', 'feel', 'sick', 'to', 'my', 'stomach', 'having', 'studied', 'for', 'six', 'hours', 'straight']",0,0
247,"She can't let her husband go on stomach that is empty of cupcakes!  Once she finished baking the cupcakes, she would present them to her beloved, having make several cupcakes of vanilla, chocolate and strawberry!  ❝Did someone say they needed cupcaaakes?~❞","['She', ""can't"", 'let', 'her', 'husband', 'go', 'on', 'stomach', 'that', 'is', 'empty', 'of', 'cupcakes', '!', 'Once', 'she', 'finished', 'baking', 'the', 'cupcakes', ',', 'she', 'would', 'present', 'them', 'to', 'her', 'beloved', ',', 'having', 'make', 'several', 'cupcakes', 'of', 'vanilla', ',', 'chocolate', 'and', 'strawberry', '!', '❝Did', 'someone', 'say', 'they', 'needed', 'cupcaaakes', '?', '~❞']",0,0
248,"If this is true, I am fucking sick to the stomach. Where the fuck is VDB? why are we constantly relying on players who just are not good enough. Incredibly frustrating","['If', 'this', 'is', 'true', ',', 'I', 'am', 'fucking', 'sick', 'to', 'the', 'stomach', '.', 'Where', 'the', 'fuck', 'is', 'VDB', '?', 'why', 'are', 'we', 'constantly', 'relying', 'on', 'players', 'who', 'just', 'are', 'not', 'good', 'enough', '.', 'Incredibly', 'frustrating']",0,0
249,"Look I can tell you from personal experience that while the second shot may make you feel like ass, it's not going to give you tentacles or even make you feel like as much ass as eg getting food poisoning at Chipotle so just take the damn shots.","['Look', 'I', 'can', 'tell', 'you', 'from', 'personal', 'experience', 'that', 'while', 'the', 'second', 'shot', 'may', 'make', 'you', 'feel', 'like', 'ass', ',', ""it's"", 'not', 'going', 'to', 'give', 'you', 'tentacles', 'or', 'even', 'make', 'you', 'feel', 'like', 'as', 'much', 'ass', 'as', 'eg', 'getting', 'food', 'poisoning', 'at', 'Chipotle', 'so', 'just', 'take', 'the', 'damn', 'shots', '.']",0,0
250,you play skyrim by clearing dungeons and maxing your stats. i play skyrim by adopting strange men i find on the side of the road and then dying of food poisoning in the middle of the arctic tundra. we are not the same,"['you', 'play', 'skyrim', 'by', 'clearing', 'dungeons', 'and', 'maxing', 'your', 'stats', '.', 'i', 'play', 'skyrim', 'by', 'adopting', 'strange', 'men', 'i', 'find', 'on', 'the', 'side', 'of', 'the', 'road', 'and', 'then', 'dying', 'of', 'food', 'poisoning', 'in', 'the', 'middle', 'of', 'the', 'arctic', 'tundra', '.', 'we', 'are', 'not', 'the', 'same']",0,0
251,"I don't know how to explain to you people that fictional ped0philia doesn't exist. Ped0philia by definition is a mental illness that causes secual attraction to human children. Keywords : HUMAN meaning real. With a physical body, flesh and bone and blood children. Not pixels.","['I', ""don't"", 'know', 'how', 'to', 'explain', 'to', 'you', 'people', 'that', 'fictional', 'ped0philia', ""doesn't"", 'exist', '.', 'Ped0philia', 'by', 'definition', 'is', 'a', 'mental', 'illness', 'that', 'causes', 'secual', 'attraction', 'to', 'human', 'children', '.', 'Keywords', ':', 'HUMAN', 'meaning', 'real', '.', 'With', 'a', 'physical', 'body', ',', 'flesh', 'and', 'bone', 'and', 'blood', 'children', '.', 'Not', 'pixels', '.']",0,0
252,"i actually had a time once where i wish the teacher would rot in hell being skewed starting from their mouth, down to their throat piercing the stomach and into the intestines and exiting at the anus","['i', 'actually', 'had', 'a', 'time', 'once', 'where', 'i', 'wish', 'the', 'teacher', 'would', 'rot', 'in', 'hell', 'being', 'skewed', 'starting', 'from', 'their', 'mouth', ',', 'down', 'to', 'their', 'throat', 'piercing', 'the', 'stomach', 'and', 'into', 'the', 'intestines', 'and', 'exiting', 'at', 'the', 'anus']",0,0
253,"I used to get butterflies, but now I get stomach cramps when I see her","['I', 'used', 'to', 'get', 'butterflies', ',', 'but', 'now', 'I', 'get', 'stomach', 'cramps', 'when', 'I', 'see', 'her']",0,0
254,"Ah, just to see my beautiful state government at work makes my stomach tie up in knots.  HTTPURL via @USER","['Ah', ',', 'just', 'to', 'see', 'my', 'beautiful', 'state', 'government', 'at', 'work', 'makes', 'my', 'stomach', 'tie', 'up', 'in', 'knots', '.', 'HTTPURL', 'via', '@USER']",0,0
255,"hell is not other people, hell is my stomach after exactly ~1~ night of drinking","['hell', 'is', 'not', 'other', 'people', ',', 'hell', 'is', 'my', 'stomach', 'after', 'exactly', '~1~', 'night', 'of', 'drinking']",0,0
256,I can't stand basic shit ; people be asking me about anything basic and I feel like I need to puke [EMOJI_nauseated_face],"['I', ""can't"", 'stand', 'basic', 'shit', ';', 'people', 'be', 'asking', 'me', 'about', 'anything', 'basic', 'and', 'I', 'feel', 'like', 'I', 'need', 'to', 'puke', '🤢']",0,0
